id;f_0;f_1;f_2;f_3;f_4;f_5;f_6;f_7;f_8;f_9
fa0600fb2998413f9cc0e0a60ed68fcf;M;0.59;;1550.0;1.0785;0.4535;0.2435;0.31;SHORT;2.597169
a0c8729341354131979edd5eeab9ab8a;M;0.545;0.44;1650.0;0.744;0.2875;0.204;0.25;SHORT;2.9330800000000004
49dd5fb1803a4164b466505e495f21a4;M;0.625;0.5;1750.0;1.0565;0.4615;0.258;0.305;SHORT;2.766256
f9bc73ba950c4804bffdd3818b1872bb;M;0.55;;1400.0000000000002;0.8025;0.244;0.1635;0.255;SHORT;1.1534645000000001
cbd6cd7c9e4f44ec9fc122172165120e;I;0.44;0.32;950.0;0.3275;0.1495;0.059;0.1;SHORT;0.886962
52232bcce04d4d969588e9f2c84bef5d;F;0.66;0.515;1700.0000000000002;1.337;0.615;0.3125;0.3575;SHORT;3.7882812500000003
d1e8facb51e74bf8b0e8e4c09f050385;M;0.43;0.31;1300.0;0.6485;0.2735;0.163;0.184;SHORT;2.282845
d855ef040c8b4052bf94117c12ef5a02;F;0.625;0.49;2000.0;1.25;0.5895;0.285;0.381;SHORT;1.41245
49a8175e10b9499c95c7a217eb254ec4;M;0.58;0.43;1250.0;0.9115;0.446;0.2075;0.121;SHORT;2.492225
eaeefa8c3341431ba8db20906087f156;M;0.555;0.455;1350.0;0.837;0.382;0.171;0.235;SHORT;2.336964
7861e3e31e9247e989d975bcc1a2251f;M;0.47;0.37;1350.0;0.547;0.222;0.1325;0.17;SHORT;1.9502249999999999
e78d7ffdaec84d12a6cde3ccce69bd4d;M;0.7;0.55;1750.0;1.05;0.6565;0.2985;0.375;SHORT;3.156409
ab13e8b0e9184dabad6cc57ae1d827e7;I;0.525;0.4;1400.0000000000002;0.6955;0.2405;0.16;0.253;SHORT;1.1012
ab818cfe853646ce928fd293475a253a;F;0.67;0.54;1650.0;1.15;0.518;0.358;0.505;TALL;3.9908200000000003
c95daff25cb34ef18699043849ed0bee;M;0.655;0.49;1750.0;1.85;0.6395;0.294;0.365;SHORT;2.965744
4a1465d59307483da00657e2ab28e461;;0.49;0.37;1050.0;0.5265;0.249;0.1005;0.148;SHORT;2.50050125
d9d8b714d8924bd092b1e5fcf8551b3b;M;0.65;0.5;1550.0;1.202;0.565;0.3135;0.294;SHORT;1.4965645
dd82b212aa8c41b1aa08e81a5a519fac;M;0.645;;1600.0;1.75;0.7455;0.245;0.4325;TALL;3.525125
6451bd4250fd46d19c6ec09588576f2f;F;0.45;0.36;1250.0;0.4995;0.2035;0.1;0.17;SHORT;0.92
55789c83924b4053b14c9bb8dae4eea2;F;0.605;0.49;1500.0;1.1345;0.4305;0.2525;0.35;SHORT;3.3437812499999997
81c734dd66164748a8ec8421c4fc7359;I;0.495;0.385;1250.0;0.5125;0.2075;0.1155;0.172;SHORT;1.0166805
3d8faef2df2a41cda1d9795e53dc992c;F;0.665;0.5;1500.0;1.75;0.4625;0.2955;0.3595;SHORT;3.009281
182e65a7ddaa41cfadc0aa02c040072d;F;0.545;0.415;1600.0;0.7715;0.272;0.1455;0.2765;SHORT;2.83085125
46957b1297c147abb68cbe148a080656;I;0.565;0.42;1550.0;0.743;0.31;0.186;0.231;SHORT;2.9979799999999996
9f2d8a5bb9174a619541c74b3afc40d5;M;0.61;0.48;1400.0000000000002;1.0625;0.516;0.225;0.2915;SHORT;1.981875
e1ad8ff065134df2830a1247aa56c6db;M;0.425;0.325;1200.0;0.3755;0.142;0.1065;0.105;SHORT;2.1817112499999998
3c44185ee0b94b0dbd9a754df2e7af1b;I;0.53;;1300.0;0.658;0.296;0.1245;0.198;SHORT;1.6365007500000002
6a7ed1047a624dbf87ff3c76b1402883;M;0.535;0.435;1500.0;0.725;0.269;0.1385;0.25;SHORT;2.216729
34e60d53619e4f86aa0630cc134843f3;F;0.46;0.355;1300.0;0.517;0.2205;0.114;0.165;SHORT;0.945992
ffa9f85d3d0b45f9a197bd01386944c4;M;0.65;0.495;1700.0000000000002;1.276;0.6215;0.2305;0.399;SHORT;2.8125210000000003
ad607263855548a8a6a18aae7f089ad7;M;0.65;;1750.0;1.15;0.675;0.315;0.399;SHORT;3.746125
ce32c69b715b49088edef19844c2badc;F;0.535;0.415;1700.0000000000002;0.879;0.295;0.1965;0.285;SHORT;2.8680612500000002
61b124d673f74539a12008563dbffe91;F;0.72;0.58;1950.0;2.103;1.0265;0.48;0.5375;TALL;1.9007999999999998
9f0681e00367458eb3fce3a02ead3dbe;I;0.495;0.385;1250.0;0.585;0.2755;0.1235;0.165;SHORT;1.0205045
ba6576e37e1d41f0bc9d8badb783fdb9;M;0.63;0.49;1900.0;1.1775;0.4935;0.3365;0.285;SHORT;2.22969675
edbc14a9036e456888197998d67d3e1d;M;0.335;0.235;850.0000000000001;0.1545;0.066;0.0345;0.045;SHORT;1.344761
08c0889e76014c1188aa5b4c412419c9;I;0.44;;1200.0;0.4995;0.2965;0.0945;0.1185;SHORT;1.3467907499999998
710ae21d083d4a5cbe604b4390592646;I;0.14;0.105;350.00000000000006;0.0145;0.005;0.0035;0.005;SHORT;0.2800245
4f0f8cdf6cb64144a75fcfef6a74d792;;0.625;0.505;1750.0;1.131;0.5425;0.2265;0.323;SHORT;2.02890675
3cb4284dc52341c6bd5158f1d448b41a;F;0.645;0.5;1550.0;1.05;0.6145;0.236;0.3185;SHORT;2.802784
f2b2ec85b9e74facba9e9a1f9e730587;M;0.555;0.46;1600.0;0.86;0.3345;0.1935;0.275;SHORT;2.3697690000000002
809df7d7bf464a19a55dc9c24ba4d9d8;I;0.46;0.35;1150.0;0.4155;0.18;0.098;0.1175;SHORT;1.878416
13d3a6e0b8ad4682b2b4caa8153c2e93;M;0.635;0.51;1700.0000000000002;1.55;0.619;0.305;0.39;SHORT;1.45605
3d8d43172c074e0a98302947dc3cfa0c;I;0.475;0.355;1250.0;0.4865;0.2155;0.1105;0.142;SHORT;1.4616307499999999
63fa19cf40bb46129464631111b701ab;F;0.695;0.535;2000.0;1.55;0.667;0.334;0.471;TALL;2.4196679999999997
0db5eb4214ef466194062c5183a98e00;F;0.59;0.455;1500.0;0.976;0.465;0.2055;0.2765;SHORT;3.16115125
411c5c576b934761bbd89de015598e1d;M;0.665;0.525;1750.0;1.443;0.6635;0.3845;0.353;SHORT;1.6256805
7ed455579f974eb1ac43345f9e1ace06;M;0.45;0.35;1300.0;0.4655;0.2075;0.1045;0.135;SHORT;1.8436810000000001
b5908fc7033b4a4cb423f0083379dd32;M;0.635;;1850.0;1.65;0.684;0.3;0.3745;SHORT;2.175
87dc2741abfc469fa707e9da43a7aed4;M;0.58;0.455;1500.0;1.114;0.4765;0.2155;0.265;SHORT;2.5057609999999997
373be1f7b4144b2a90f0d65cbe8fead0;M;0.61;0.49;1600.0;1.112;0.465;0.228;0.341;SHORT;1.323968
9f8a828f8f514c058564cc1bdc1b6fd6;M;0.285;0.21;750.0;0.1185;0.055;0.0285;0.04;SHORT;0.85743675
9bc0eee886dd4efea608ba6258c61891;I;0.44;0.35;1250.0;0.456;0.21;0.0955;0.131;SHORT;1.34736075
b186f7c34f4a480781a1cf6573a80dec;M;0.585;0.455;2250.0;1.055;0.3815;0.221;0.365;SHORT;1.901523
0b413080fe39424cbc828c4b9907312e;M;0.595;0.47;1500.0;0.8915;0.359;0.2105;0.245;SHORT;2.557241
8cc4884c757a41c0990071fa152a08ac;M;0.33;;950.0;0.1875;0.0735;0.045;0.06;SHORT;1.660125
1541608edcb64fcf8e28b02eaa5c5a21;F;0.61;0.43;1400.0000000000002;0.909;0.438;0.2;0.22;SHORT;1.3
0193aebdbb3b4eb3b59dd5fb7a661118;M;0.58;0.465;1500.0;0.9065;0.371;0.1965;0.29;SHORT;3.09306125
1ee67526f9414f56bdd3279740d5ef7d;F;0.53;0.435;1700.0000000000002;0.8155;0.2985;0.155;0.275;SHORT;1.662075
c4c18627bb804fea8f0d975289edbd2e;M;0.585;0.45;1500.0;1.047;0.4315;0.276;0.315;SHORT;1.322352
d669f76ac89b47b8a0500c1f2ddaeae0;F;0.58;0.48;1800.0;1.95;0.4945;0.27;0.371;SHORT;2.6115999999999997
76c61fb1d821455ab78152764512f2cd;M;0.4;0.32;950.0;0.303;0.1335;0.06;0.1;SHORT;2.0180000000000002
06e295b96c184d74ae03db032cc9a4fe;I;0.36;0.265;750.0;0.1785;0.0785;0.035;0.054;SHORT;1.4448999999999999
6a65bcd3c8b4426181f68d05ab6567eb;M;0.59;0.46;1550.0;0.906;0.327;0.1485;0.335;SHORT;2.448209
3cf73384b9854238b55d8436657c020e;F;0.495;0.41;1250.0;0.7555;0.3355;0.129;0.214;SHORT;2.558205
3b8e967e84894d80b33606fffe39d178;M;0.565;0.43;1500.0;0.831;0.4245;0.1735;0.219;SHORT;1.1902044999999999
38f72c6c91944516b576c427ce076140;M;0.72;0.565;2000.0;2.1055;1.017;0.363;0.494;TALL;1.703538
8ceed720a6704196a43ad082fa60af00;M;0.53;0.41;1250.0;0.769;0.346;0.173;0.215;SHORT;2.799645
f4a01dc7cf26411e807cead47d198968;F;0.505;0.41;1500.0;0.6345;0.243;0.1335;0.215;SHORT;1.0456445
65cefbbc93474472b106e85f6ed9a67e;I;0.58;0.47;1500.0;0.907;0.444;0.1855;0.2445;SHORT;1.8432307499999998
3ecc6a225d7c4570be173513a95ed280;M;0.65;;1850.0;1.488;0.665;0.337;0.378;SHORT;3.817845
1ab297f54da0423698f94518ca512734;F;0.505;0.38;1350.0;0.6855;0.361;0.1565;0.161;SHORT;1.5884767499999999
a428337f8b1a40099bebc87d5dba981f;F;0.49;0.365;1450.0;0.6345;0.1995;0.1625;0.22;SHORT;1.5492187499999999
ecdabf4ba4634bde81db3512cbc9a442;I;0.255;0.18;550.0;0.083;0.031;0.0215;0.02;SHORT;0.5109245
5d82f862a3fb4b27b3c999d212753707;M;0.77;0.62;1950.0;2.55;1.1155;0.6415;0.642;TALL;5.90761125
aa1ca182ef284abea9b65ae2a01fc8d0;M;0.55;0.425;1500.0;0.8315;0.411;0.1765;0.2165;SHORT;2.324609
aca45387d32e4bb68bf1666731522fc6;F;0.625;0.49;1900.0;1.15;0.7465;0.4105;0.3855;TALL;3.174041
a331d0339c974f86a344a112a96bd6dc;F;0.475;0.365;1150.0;0.566;0.281;0.117;0.1335;SHORT;2.443445
0734acbc961a4671ba908f8d332c5ff2;M;0.32;0.245;750.0;0.1555;0.0585;0.038;0.049;SHORT;0.964332
1e7c6c29fa3d4a94979956e0453cc1d0;M;0.62;0.48;1650.0;1.0725;0.4815;0.235;0.312;SHORT;3.376125
866d2165485b49a4a4bb115ec98512a2;M;0.405;0.31;1000.0;0.385;0.173;0.0915;0.11;SHORT;0.8267445000000001
59c199cbc2f04f9da771cd4233730f59;I;0.49;0.37;1100.0;0.538;0.271;0.1035;0.139;SHORT;2.002849
bd7692ada0a54514a3b12a6ee419f3b4;I;0.55;0.435;1400.0000000000002;0.7535;0.3285;0.1555;0.2325;SHORT;1.1483605000000001
fc484be5bfe04adbb9a240073800a8c9;F;0.64;0.5;1500.0;1.15;0.559;0.231;0.3355;SHORT;2.080083
8bc4abf588284606bd725854fd5e1ae3;M;0.39;0.3;900.0;0.3055;0.143;0.0645;0.085;SHORT;1.1824807499999999
33e6230f61ce4735a9a0481d25fa0033;I;0.075;0.055;100.0;0.002;0.001;0.0005;0.0015;SHORT;0.15000049999999998
642c47f6a03d48a29c620e3dc33fe332;F;0.65;0.545;1750.0;1.45;0.59;0.326;0.495;TALL;2.268828
bb30e68ccae54d93bbc7f4b8f6773aec;M;0.72;;2200.0;1.914;0.9155;0.448;0.479;TALL;4.60352
dd7349078a9643ff95350f8c84e9af6c;I;0.45;0.34;1250.0;0.4045;0.171;0.07;0.1345;SHORT;1.47
f3d813e3280847519c575af4bfa07479;M;0.725;0.57;1900.0;2.05;1.253;0.541;0.52;TALL;2.035362
e7d93608006c4664abe5de696e76456c;I;0.255;0.185;700.0000000000001;0.075;0.028;0.018;0.025;SHORT;0.510648
b306e354215a4cc9a8b5e4c2039b8044;F;0.625;0.475;1600.0;1.35;0.605;0.2875;0.319;SHORT;1.4153125
3cdeb825c41741459b01e8cde189a54f;I;0.565;;1450.0;0.8445;0.3975;0.158;0.255;SHORT;1.7698919999999998
e3205beb832442479832bbfcd7446796;M;0.45;0.33;1050.0;0.4955;0.2575;0.082;0.129;SHORT;2.28362
b3d9b068edfa43a48603d8b51695c74c;M;0.675;0.525;1850.0;1.587;0.6935;0.336;0.395;TALL;3.93948
c2ed8c4684ce42dc9a792a06bf0d1b9c;I;0.55;0.405;1500.0;0.6755;0.3015;0.1465;0.21;SHORT;1.71438675
262e0ebc01f3426a91dd6fa3b90261ce;M;0.55;0.435;1100.0;0.806;0.3415;0.203;0.215;SHORT;1.7736270000000003
c29b95abac31460dab20c95f7adc72bc;M;0.645;;1750.0;1.32;0.6525;0.2375;0.3385;SHORT;2.1042187500000002
4bd65a57fb67464dace02e60ab9a6c42;F;0.655;0.515;1700.0000000000002;1.527;0.8485;0.2635;0.331;TALL;2.17329675
22303a773da343c8a8b0394f8bb440fa;F;0.645;0.49;1600.0;1.144;0.5015;0.289;0.319;SHORT;2.914084
40bb45c7820a402cab17b234c24ed796;I;0.37;0.27;950.0;0.2175;0.097;0.046;0.065;SHORT;1.8605800000000001
afb12ad91cc9440faf665e8b604e3e53;F;0.5;0.385;1050.0;0.498;0.1795;0.1095;0.17;SHORT;2.047961
dce2a609fe5b4e7abfba91899a8a65fd;I;0.385;0.29;850.0000000000001;0.2505;0.112;0.061;0.08;SHORT;1.166163
5cba89257a8d4bbe8332ce0b30bb3269;F;0.645;0.51;1550.0;1.129;0.5015;0.24;0.342;SHORT;1.52
fb49310d43904d609bf1dc4046e8ee2d;F;0.615;0.475;1450.0;0.9525;0.3915;0.195;0.32;SHORT;2.21
d403cde9cbb94ecc8b6138e319b9f903;F;0.65;;1900.0;1.464;0.6415;0.339;0.4245;SHORT;1.5298420000000001
42089d1150c6466393511ba4d5fbfc79;M;0.615;0.48;1900.0;1.36;0.5305;0.2375;0.47;SHORT;2.01421875
f6de6c30de0d459693a0f68f922025a0;I;0.525;0.4;1400.0000000000002;0.601;0.2625;0.1285;0.1835;SHORT;1.62453675
032c91f953f249909ff123e76a214d34;F;0.665;0.505;1600.0;1.15;0.631;0.2925;0.32;SHORT;1.5011125
970688df91664d02a829c5cea5a51e73;I;0.32;0.205;800.0;0.181;0.088;0.034;0.0495;SHORT;0.963468
0d05c8685a00456ab8d3ee8f62757fc0;F;0.72;;1800.0;1.719;0.8465;0.407;0.3875;TALL;1.7712979999999998
374ca2bc9fde4468b85bca342837455c;F;0.535;0.4;1350.0;0.8215;0.3935;0.196;0.205;SHORT;2.293664
a1d3bc29defa430aa412e52cb308d7b7;M;0.555;0.42;1450.0;0.8695;0.3075;0.2575;0.25;SHORT;3.10653125
4da7ead624b8422ca9e665f5725c2910;M;0.625;0.47;1450.0;1.55;0.675;0.247;0.3245;TALL;1.372018
0744ca17230d4cbc8dd4936bff08c82d;I;0.275;0.2;750.0;0.086;0.0305;0.019;0.03;SHORT;0.550722
81962f480f7046799ed11c290de1b9c9;F;0.63;;1550.0;1.005;0.367;0.199;0.36;SHORT;2.678404
fa084a81853e4152ad72fde9575798ee;I;0.48;0.355;1150.0;0.5785;0.25;0.106;0.184;SHORT;1.964944
0c0fcb877ed34669b05d565dd21ae4ec;I;0.485;0.375;1400.0000000000002;0.521;0.2;0.123;0.17;SHORT;1.500387
556704df648346f29aa1ed6103f236a1;M;0.575;0.465;1200.0;1.0535;0.516;0.2185;0.235;SHORT;2.4909689999999998
3269bfbadec843c4ad80bf200a943d22;F;0.645;0.5;1600.0;1.65;0.5475;0.327;0.3;SHORT;2.255787
86bf98d792294f90b4e23825ed4bed3a;F;0.625;;1700.0000000000002;1.255;0.525;0.2415;0.405;SHORT;2.0499667500000003
771f3e1685254c918ba1d1b611276fcf;I;0.425;0.34;1000.0;0.3515;0.1625;0.082;0.094;SHORT;0.863448
dd5a619b713644a589d91d07148c3297;;0.42;0.34;1250.0;0.4495;0.165;0.1125;0.144;SHORT;1.7306249999999999
30da9b9b6480446f97a05cefa9731e6c;F;0.47;0.365;1200.0;0.582;0.29;0.092;0.146;SHORT;2.39232
97eef2bc37884a4e92b60d5f998645fc;I;0.575;0.455;1550.0;0.8725;0.349;0.2095;0.285;SHORT;1.2377805
71b3a87995ed4538984acf0dd2c40f7f;M;0.635;0.51;1550.0;1.156;0.428;0.289;0.315;SHORT;3.592605
d10b6e0dfa7c4fb1ba1e1958cf5f5bb1;I;0.51;0.375;1000.0;0.5785;0.238;0.1225;0.175;SHORT;2.62503125
aa6747ec06394cdea753966610ec00b0;F;0.495;0.385;1300.0;0.6905;0.3125;0.179;0.175;SHORT;1.054082
9ee7219d44494cb0a841047607dd3faa;I;0.375;0.28;800.0;0.2345;0.1125;0.0455;0.067;SHORT;1.508281
4dd9a95b04f8458ebd8b17e6e0197ff7;F;0.555;0.445;1750.0;1.1465;0.551;0.244;0.2785;SHORT;1.2290720000000002
5e4182bbed0941d59f9c18519c019dc6;I;0.44;;1100.0;0.3805;0.1575;0.0895;0.115;SHORT;0.8960205
5c08fc804cbb40eaa61dfdc4b8a28551;F;0.815;0.65;2500.0;2.255;0.8905;0.42;0.7975;TALL;3.56
4b401d27217148498b495ce362505859;I;0.43;0.32;1100.0;0.3675;0.1675;0.102;0.105;SHORT;1.761616
1cbdbd06d9e74ac2b1611141045bbe76;M;0.495;0.39;1500.0;0.853;0.3285;0.189;0.27;SHORT;2.122884
da87f23da9fe4e579b20aa4ba18d9719;M;0.64;;1850.0;1.35;0.4445;0.2635;0.465;SHORT;2.12829675
7f3f58fa6df5424e8cc90c1af94a161c;M;0.615;0.505;1900.0;1.403;0.6715;0.2925;0.365;SHORT;1.4011125
ba62378017de4314b28e2a8ead7ea5e4;I;0.42;0.33;1000.0;0.352;0.1635;0.089;0.1;SHORT;1.711684
336502ea26784f10a28e3dbf90060993;I;0.585;0.47;1700.0000000000002;0.985;0.3695;0.2395;0.315;SHORT;2.569441
941dd949b27b4937b0613b4d80635830;M;0.625;0.5;1300.0;1.082;0.5785;0.2045;0.25;SHORT;2.0004607500000002
cd2c7335a2af44fd96ab0e9c49421a8d;M;0.62;;1750.0;1.221;0.535;0.241;0.395;SHORT;2.7123239999999997
697b8b24ddf945848e0849c54541d237;M;0.58;0.44;1600.0;0.8295;0.3365;0.2005;0.2485;SHORT;1.2404005
a5555c642f384c3ba50182d911885477;I;0.41;0.33;1050.0;0.335;0.1525;0.074;0.11;SHORT;1.2464279999999999
d3aa1c9deba149dba089dcc4ba155427;M;0.54;0.415;1450.0;0.74;0.2635;0.168;0.245;SHORT;2.84112
8f51e41b701347f5a2f957aebda265a0;F;0.615;0.5;1650.0;1.327;0.6;0.3015;0.355;SHORT;3.5295112499999997
cbb2445c46344eea9daad634c9365439;M;0.375;0.285;950.0;0.253;0.096;0.0575;0.0925;SHORT;0.7566125
23b44df8b09a4f2c9312a3ee72801981;F;0.505;0.38;1300.0;0.693;0.391;0.1195;0.1515;SHORT;2.59640125
a8a72b32a73344ed83d129e12151da4c;F;0.59;0.485;2050.0;1.15;0.4525;0.238;0.42;SHORT;1.293288
430834964fe0450587c8b0be794b040f;F;0.305;;800.0;0.156;0.0675;0.0345;0.048;SHORT;0.91857075
dcc75d4806d840a99a6857bec71ecce1;M;0.5;0.405;1550.0;0.772;0.346;0.1535;0.245;SHORT;2.61781125
219ba43d6e6343d1a8b430834a80fe59;M;0.445;0.35;1400.0000000000002;0.5905;0.2025;0.158;0.19;SHORT;1.409892
52cf18c32a0e429ea3b2849e97a0b6f7;F;0.64;0.525;1750.0;1.382;0.646;0.3115;0.37;SHORT;3.68516125
ab3e3714da7b4cf29bd000c77b684569;I;0.36;0.27;850.0000000000001;0.2185;0.1065;0.038;0.062;SHORT;0.722888
49643fa76ae740b587c24b96f8488de0;I;0.465;0.355;1050.0;0.442;0.2085;0.0975;0.1185;SHORT;0.9490125
fcdef1f3b64742e9a289ecce005adc81;M;0.705;0.555;2150.0;2.141;1.0465;0.383;0.528;TALL;2.5550669999999998
987db4c2ed714806b8193a681cb04657;M;0.495;0.395;1250.0;0.5415;0.2375;0.1345;0.155;SHORT;1.0261805
c1c1702d80ab458cb9307bd906156886;F;0.67;;1700.0000000000002;1.65;0.6605;0.3395;0.37;SHORT;1.5705205000000002
d010be6915e04dbaa6a715ef1a1d26ad;M;0.47;0.36;1050.0;0.544;0.27;0.1395;0.129;SHORT;2.4473012499999998
64217be84f6147a2b0d36794f2caf6bb;I;0.395;0.3;900.0;0.279;0.134;0.049;0.075;SHORT;1.589604
d15c6d19ae1340a0957600aa3461a792;M;0.495;0.375;1550.0;0.976;0.45;0.2285;0.2475;SHORT;2.7360612499999997
4944d342eb6044258593a5440066ffa3;I;0.57;;1550.0;0.867;0.3705;0.1705;0.28;SHORT;1.1981404999999998
dc0d5f3e5def4bc780954ee4e801e13e;F;0.69;0.55;1800.0;1.659;0.8715;0.2655;0.4395;TALL;3.80245125
63f92ebb444b4226943726522cc864cb;I;0.515;0.39;1400.0000000000002;0.5555;0.2;0.1135;0.2235;SHORT;2.63941125
a8208a8e0ea6432da1cdd0a40dcbd79a;F;0.455;0.355;11299.999999999998;0.594;0.332;0.116;0.1335;SHORT;1.8738240000000002
643aedb3669641208099e29c585b6da7;F;0.575;0.435;1500.0;1.0305;0.4605;0.218;0.36;SHORT;2.490096
36c7818340c54bd59f88f3208782a9c3;M;0.475;0.375;1300.0;0.5175;0.2075;0.1165;0.17;SHORT;0.9771445
0ffa6a83b0ab4330a24f2dfc65dd8d1b;F;0.585;;1500.0;0.938;0.467;0.203;0.225;SHORT;1.252418
f32cd895e36944f09fdc2e8194654b43;F;0.585;0.465;1400.0000000000002;0.908;0.381;0.1615;0.315;SHORT;3.0554112499999997
343c65fd483d4f79a8d3ab15ef0e4c39;M;0.66;0.5;1650.0;1.95;0.667;0.269;0.341;SHORT;2.197083
13f66ca190fa4b65863a9a749f3de83b;M;0.57;0.435;1250.0;0.8965;0.383;0.1835;0.275;SHORT;1.2073444999999998
daa56f2932ce4283a6332a773362cd81;I;0.285;0.21;550.0;0.101;0.0415;0.017;0.0335;SHORT;1.1411559999999998
0869a52928d44620990d6df8515b55f9;M;0.55;0.41;1500.0;0.785;0.282;0.186;0.275;SHORT;2.338384
c6213fc8dee6422aafbdd380195860da;M;0.64;0.505;1550.0;1.55;0.5565;0.211;0.346;SHORT;2.053563
31ea4fb1925648c4bd9d49d8e34198ce;M;0.56;0.45;1550.0;0.9125;0.3595;0.271;0.35;SHORT;3.167205
a0be45c86ee04e29a7be6d8629a02ba6;I;0.605;0.47;1450.0;0.8025;0.379;0.2265;0.22;SHORT;3.28151125
03fd67f1e80643cfa53524b972a407b4;I;0.48;0.35;1050.0;0.635;0.352;0.127;0.135;SHORT;1.984516
a8e87ab339ee4cc9814ff553621b20b3;M;0.685;0.545;2050.0;1.25;0.8145;0.416;0.461;TALL;3.432224
74fe35bf122544dabb187eca99b0cd9d;M;0.675;0.525;1750.0;1.402;0.483;0.3205;0.465;SHORT;2.3331607500000002
9620ad471f4a4584a420cbf253efc784;I;0.39;0.29;900.0;0.2745;0.135;0.0455;0.078;SHORT;1.96035125
b71fbb05a1194e22967a0198e363f576;M;0.345;0.255;900.0;0.2005;0.094;0.0295;0.063;SHORT;1.03761075
812a4b57b71a426a9eaf1a82035d6837;M;0.715;;1900.0;2.0045;1.0465;0.407;0.5075;TALL;4.403245
ef9c74f376e049fdad9e77bc80e110bc;M;0.425;0.325;1000.0;0.3295;0.1365;0.0725;0.11;SHORT;1.29076875
693e4f3bb1f14c11a3e0cf512640b5cb;M;0.255;0.18;650.0;0.079;0.034;0.014;0.025;SHORT;0.510392
f6f6b1af9596415894c8ca7c9875c271;F;0.45;0.335;1050.0;0.425;0.1865;0.091;0.115;SHORT;0.916562
b5bb71fd33384313aa01dad5326306a6;F;0.43;0.325;1150.0;0.3865;0.1475;0.1065;0.11;SHORT;1.32402675
11627f6a7f0b40fca34667cea8055d7d;M;0.56;0.455;1550.0;0.797;0.34;0.19;0.2425;SHORT;1.1922000000000001
8addcd7976264c6bb96a7b6f7ab69b78;M;0.63;;1650.0;1.26;0.4525;0.2755;0.406;SHORT;3.52950125
20775356dbaf42f2b29f2f56f0bbda5c;I;0.3;0.23;850.0000000000001;0.117;0.05;0.0175;0.0415;SHORT;1.50153125
72bab067c1a94652bfd0f43658c1e484;I;0.44;0.34;1050.0;0.369;0.164;0.08;0.1015;SHORT;1.92
87ad7eb1260444e6925f92d14ad93054;F;0.47;0.36;1200.0;0.4775;0.2105;0.1055;0.15;SHORT;1.4433907499999998
b5d5d84bfb554dfeb8636455ed2d884b;M;0.57;0.44;1750.0;0.9415;0.3805;0.2285;0.283;SHORT;2.4888489999999996
ee17afc684144ef4b36122f139e2c0d7;M;0.67;0.525;1700.0000000000002;1.05;0.715;0.3025;0.387;SHORT;3.046025
169e7a7381cb45048c751dd3b050cdbb;F;0.675;0.54;2100.0;1.593;0.686;0.318;0.45;TALL;3.8806200000000004
15545e569b674315acc3f6cb241ee9de;F;0.675;0.525;1700.0000000000002;1.95;0.784;0.391;0.455;TALL;4.139405
a3aaedd8addc454e8760870f3b60a509;I;0.2;0.145;250.0;0.0345;0.011;0.0075;0.01;SHORT;0.8002250000000001
a70c4a0193b144cc94a6142bddce1871;M;0.635;0.5;1700.0000000000002;1.45;0.611;0.309;0.418;SHORT;2.921924
99f9d38e0f604043a4377f56d7f46dbb;M;0.65;0.52;1950.0;1.676;0.693;0.44;0.47;TALL;4.218
9a1f20b2a4e744aa952064fcf4681f75;M;0.67;0.535;1900.0;1.669;0.7465;0.2935;0.508;TALL;2.26842675
95d2d7398995498d8435602560105576;I;0.375;0.285;800.0;0.226;0.0975;0.04;0.0725;SHORT;1.1298
b36490b928a24152902528b0dee5df5b;I;0.51;0.405;1300.0;0.599;0.3065;0.1155;0.1485;SHORT;1.0466805000000001
775fd8546840462b8da4f47ec396288b;I;0.435;0.33;1100.0;0.413;0.2055;0.096;0.096;SHORT;2.22108
476fac7dd7c347978baa2c1981b89d9a;I;0.385;0.28;950.0;0.257;0.119;0.059;0.07;SHORT;1.553924
547e0e4531a7413a9e18287c6284ba79;M;0.57;0.445;1600.0;1.0145;0.516;0.164;0.3;SHORT;2.387584
6806fc55c4fd4e439e5b5f1ef03e6dcc;M;0.49;;1350.0;0.592;0.242;0.096;0.1835;SHORT;1.996864
e364d531cebe492ca749d98540a9685a;F;0.525;0.44;1500.0;0.8425;0.3685;0.1985;0.24;SHORT;2.257609
e2e02ba9d3bf45c99ab844fb09df673c;F;0.65;0.535;1750.0;1.95;0.6095;0.2765;0.344;SHORT;2.17935675
7e570c3e2588422998a70eb1936a3206;I;0.43;0.325;1100.0;0.3675;0.1355;0.0935;0.12;SHORT;2.19371125
cb613e74ab4e4ab7b8c5ec36f50ebe14;F;0.41;0.305;1000.0;0.363;0.1735;0.065;0.11;SHORT;1.6568999999999998
ad5c2fa20e7c48ac99d78a15aac30949;M;0.645;0.5;1750.0;1.85;0.633;0.299;0.349;SHORT;1.468802
3112f52a3ce8497792d56ea0fcae85e8;F;0.45;0.35;1450.0;0.5425;0.1765;0.123;0.175;SHORT;1.860516
c46e2e94caff4e12830be946e285e4a6;M;0.7;0.6;2300.0;2.003;0.8105;0.4045;0.5755;TALL;2.59086075
9e595acd8b3f49c48eb1d87c104cd089;F;0.525;0.43;1650.0;0.717;0.289;0.1745;0.195;SHORT;2.77725125
fd0c901752b74b1aaaf7a46e81f83235;M;0.58;0.455;1700.0000000000002;0.93;0.408;0.259;0.22;SHORT;1.941243
