id;f_10
d70c725d9e9b4581ba0153be4b28e07b;Incremental Eigenpair Computation for Graph Laplacian Matrices: Theory and Applications
d711652eb3194e39aabfe76dd98471d4;A general model for plane-based clustering with loss function
d71b7672d48540f58a64d396bd1df045;Security Incident Recognition and Reporting (SIRR): An Industrial Perspective
d72d9141da214cb4a3fa2b5902e73219;
d72df07bb7fc4b3bbaf90579a8191adf;Equivalence between Differential Inclusions Involving Prox-regular sets and maximal monotone operators
d744243a17534414a4def65f9873d1e9;Condition number and matrices
d7511bad56a54f159de2e71f1492f873;Measuring Item Similarity in Introductory Programming: Python and Robot Programming Case Studies
d75a5772a077447eaa9696744c767bae;The Bayesian update: variational formulations and gradient flows
d77e8dacaa2847b5b497493ba28c7eee;Chiral Topological Superconductors Enhanced by Long-Range Interactions
d7872c2c774f484fa6829785db7b4f21;Optimised Maintenance of Datalog Materialisations
d7b6ac8b3682435da23a8459820c994a;Width Hierarchies for Quantum and Classical Ordered Binary Decision Diagrams with Repeated Test
d7dd69eb9b114129bd9c6ca507227845;Bayesian Inference of Log Determinants
d7f983dcc6af4694938f27bc3313da95;Zero divisor and unit elements with support of size 4 in group algebras of torsion free groups
d80998a162ab4af4883f1eb93b58a3d9;Position-based coding and convex splitting for private communication over quantum channels
d819ea81dcd14650b30c52d5fa04e75c;What do the US West Coast Public Libraries Post on Twitter?
d8274cf9c0e54642b83302243d7ce3a1;AFT*: Integrating Active Learning and Transfer Learning to Reduce Annotation Efforts
d83e5e8ad5f54e6085aa475b83009f30;
d8489987641f40c6be74bd65baff1beb;Bases of standard modules for affine Lie algebras of type $C_\ell^{(1)}$
d8505338f0074e0b9be9e337f8ed0bfe;A multi-task convolutional neural network for mega-city analysis using very high resolution satellite imagery and geospatial data
d855ef040c8b4052bf94117c12ef5a02;Leveraging Crowdsourcing Data For Deep Active Learning - An Application: Learning Intents in Alexa
d88a1cb5615946a58dec75103130dbec;Optimizing expected word error rate via sampling for speech recognition
d8a056e12a2e430b8c4a049d611e7bce;Particle-hole symmetry of charge excitation spectra in the paramagnetic phase of the Hubbard model
d8a72dfe1b2e444f951b1ab8f72fc040;Quantum oscillations and Dirac-Landau levels in Weyl superconductors
d8bc26b18ece4e03bf2c385b0af694ca;Autonomous drone race: A computationally efficient vision-based navigation and control strategy
d8dbf49d0a6b40cba6b79826b771d2a0;Improvement of training set structure in fusion data cleaning using Time-Domain Global Similarity method
d8f0a904151f42ada883d043aa27584c;DeepSaucer: Unified Environment for Verifying Deep Neural Networks
d91c01e5a5ac4c218902b047ed9f1c47;Plausible Deniability for Privacy-Preserving Data Synthesis
d939a6ac2821426ea26d6713b2c7fece;Note on the geodesic Monte Carlo
d9605b72e0f44dc5b966a01a248fcc58;Nanoplatelets as material system between strong confinement and weak confinement
d967e81411334037a3b1c7fda36b6dc9;Dual Based DSP Bidding Strategy and its Application
d9686fd7c8af44309614ea84e654f1ce;
d974fa306d9c4893a2087f894dfd0660;
d9820deb996e46b8872d4d6ac05e3b27;Borcherds-Bozec algebras, root multiplicities and the Schofield construction
d9860f65f3274839b8be67739ffb631c;SEIRS epidemics in growing populations
d98a9c0fd16b4024b4a80d083f6e3984;How Usable are Rust Cryptography APIs?
d995766d0f9042c9a25f6793f15d3ab7;
d996607d32434616b361f3f40012f43d;
d9a6b36ffbaa46ed945b7f1ae166ebb4;Reinforcement Learning-based Thermal Comfort Control for Vehicle Cabins
d9c0b0865e8240cdaae75ead4a4c8f07;A conjecture on the zeta functions of pairs of ternary quadratic forms
d9c9fe512f3945139311f414cfd87daa;Sewing Riemannian Manifolds with Positive Scalar Curvature
d9cfce51a2164e49898a9262f10b8ccf;Efficient Antihydrogen Detection in Antimatter Physics by Deep Learning
d9d8b714d8924bd092b1e5fcf8551b3b;Predicate Specialization for Definitional Higher-order Logic Programs
d9faf91466c341afbba9be3325f83837;The Hurwitz-type theorem for the regular Coulomb wave function via Hankel determinants
da05ad22721144a2953e04ed8ce6bc91;Fracton topological order via coupled layers
da06a0c2feee4b58b2f46333c8887ed4;Neville's algorithm revisited
da097ac1c8f04e4ba27ce43bf0f19ea3;
da29696928644281b2b0625b22f4ca7b;The Lyman Continuum escape fraction of faint galaxies at z~3.3 in the CANDELS/GOODS-North, EGS, and COSMOS fields with LBC
da2aa8b4cce4455f844c435c912d139b;Frequentist Consistency of Variational Bayes
da3e491b00b04b1e88aa8d784c111adf;Learning Overcomplete HMMs
da4873cf08a24ba4b71dff7984de10df;An example related to the slicing inequality for general measures
da52656110274934a66ddb943e5702fa;CASP Solutions for Planning in Hybrid Domains
da7da376cc2b4e6e85cd30bbeb1da4a6;PRE-render Content Using Tiles (PRECUT). 1. Large-Scale Compound-Target Relationship Analyses
da85868c2f2a40a78329f202fb364754;Segmentation of nearly isotropic overlapped tracks in photomicrographs using successive erosions as watershed markers
da87f23da9fe4e579b20aa4ba18d9719;Spin-polaron formation and magnetic state diagram in La doped $CaMnO_3$
da9d9484f1e64a6e8497a1c2dc9d7415;A time-periodic mechanical analog of the quantum harmonic oscillator
daa56f2932ce4283a6332a773362cd81;Learning Local Shape Descriptors from Part Correspondences With Multi-view Convolutional Networks
daaa4e0026b748bdb458509ed7bf3559;On $q$-commutative power and Laurent series rings at roots of unity
daad76d1767542dd92d1b586781c0dd9;PROBE: Predictive Robust Estimation for Visual-Inertial Navigation
dab7c1a699324e33a562f0dd22a4c6dc;Transductive Boltzmann Machines
dacefc0f1938421baef1015a97792985;Comparison of two classifications of a class of ODE's in the case of general position
dad673cc729b4e8b848cef98f4e451cc;Ranking and Selection as Stochastic Control
dadebdded7b44ee6b75db01a263f1759;
dae70a8d0d024598ac29332fa1ecf374;Miscomputation in software: Learning to live with errors
db0aeadac9a94b889af82447251842dd;Variable Prioritization in Nonlinear Black Box Methods: A Genetic Association Case Study
db18dfbc8dd14324b0fea0e8e2741424;Trapping and displacement of liquid collars and plugs in rough-walled tubes
db281738162a4255b2309d683125da6b;Oracle inequalities for the stochastic differential equations
db35c45359ff408685087c25a375ccc1;Contextual Parameter Generation for Universal Neural Machine Translation
db35c539936e452d90181c87fa30dae2;Hierarchical Graph Representation Learning with Differentiable Pooling
db373ce289b64bd5996b6cff705fb94b;The Energy Measure for the Euler and Navier-Stokes Equations
db39a5268b114d0bac4153c89658c702;Zero-temperature magnetic response of small fullerene molecules at the classical and full quantum limit
db41c5322c724d81a065f00f7d66c889;Existence of closed geodesics through a regular point on translation surfaces
db420a12642f4b97a1496241045cfcca;Survey of multifidelity methods in uncertainty propagation, inference, and optimization
db5affe07bc14d9a892eb3b4b029852a;Representation theoretic realization of non-symmetric Macdonald polynomials at infinity
db9129e3fb144277874a0052e134150a;Driving Interactive Graph Exploration Using 0-Dimensional Persistent Homology Features
dbb4be5d061945768a9a3ee397f7d189;On the Spectrum of Random Features Maps of High Dimensional Data
dbc5e81a4aa34b57bc9adc086f153280;On the tensor semigroup of affine kac-moody lie algebras
dbc6fb2d0766470ca244cd2c9d0d090d;Central Limit Theorems of Local Polynomial Threshold Estimators for Diffusion Processes with Jumps
dbd13eadd146485697dd3dffab9b4096;A priori Hölder and Lipschitz regularity for generalized $p$-harmonious functions in metric measure spaces
dbd28080a0e24e60a4ee0bc05a5c40aa;Regularizing deep networks using efficient layerwise adversarial training
dbd4b15a8dc24bc487ca648ac1e98207;Autonomous Extracting a Hierarchical Structure of Tasks in Reinforcement Learning and Multi-task Reinforcement Learning
dbf3946739de41c8a39bcddcf9bcf581;Clustering and Model Selection via Penalized Likelihood for Different-sized Categorical Data Vectors
dc06b50ba98f4faa9f1af77f8b3fe80d;
dc0d5f3e5def4bc780954ee4e801e13e;Pretending Fair Decisions via Stealthily Biased Sampling
dc151d98a232406ab5b6001a0d7b6112;Finite-time Guarantees for Byzantine-Resilient Distributed State Estimation with Noisy Measurements
dc3a9fc909be4e7bb298b6be5df0dabb;A Bayesian Approach for Inferring Local Causal Structure in Gene Regulatory Networks
dc4a1075f9a1495f8ab9d300f354b01c;Minimal Controllability of Conjunctive Boolean Networks is NP-Complete
dc766371fae3426b9554b76c497f638c;A Novel Stochastic Stratified Average Gradient Method: Convergence Rate and Its Complexity
dc80b7bb97d646b58629c49c09428f09;A Unified Optimization View on Generalized Matching Pursuit and Frank-Wolfe
dc85ede517754372b9e1cd2e98422497;Why exomoons must be rare?
dc8c16970ee044bfa7d221ef503c0c34;Large-scale Nonlinear Variable Selection via Kernel Random Features
dc919a73eee544b89238d6e29cd46778;Automated Refactoring: Can They Pass The Turing Test?
dca9aac6d06442c191d9bd11b6c602c6;Learning and Transferring IDs Representation in E-commerce
dca9d8496237457bad5a79c7527016ca;DROPWAT: an Invisible Network Flow Watermark for Data Exfiltration Traceback
dcbb537ee552433780fde6dfb1d941c6;On a topology property for moduli space of Kapustin-Witten equations
dcc75d4806d840a99a6857bec71ecce1;Weighting Scheme for a Pairwise Multi-label Classifier Based on the Fuzzy Confusion Matrix
dcc7d4d362cc4130916ecabbcb548605;Powerful numbers in $(1^{\ell}+q^{\ell})(2^{\ell}+q^{\ell})\cdots (n^{\ell}+q^{\ell})$
dccbd9336b0444a89c9903d7170d1303;
dcd7ac2627444aa58ebb0aa40ac6bf0e;Easy High-Dimensional Likelihood-Free Inference
dce2a609fe5b4e7abfba91899a8a65fd;
dcfe0ccb00ed4cd69dbff7ed1bf40de1;Opto-Valleytronic Spin Injection in Monolayer MoS2/Few-Layer Graphene Hybrid Spin Valves
dd04a89e5e9849039e1b9f1abf4fad45;Which Neural Net Architectures Give Rise To Exploding and Vanishing Gradients?
dd16ed015ad9447a9e767f9ef42987c4;
dd243940ad8943cabb367d95dedade46;Nonconvex penalties with analytical solutions for one-bit compressive sensing
dd40db6d994140c2b10061d6d01e0950;Real Time Collision Detection and Identification for Robotic Manipulators
dd478e33da864a49b31f1753ec9cf00f;Three Questions on Special Homeomorphisms on Subgroups of $R$ and $R^\infty$
dd4fbf4aa614422185ccfd02e5b69d8b;Model-Based Policy Search for Automatic Tuning of Multivariate PID Controllers
dd5a619b713644a589d91d07148c3297;Smart TWAP trading in continuous-time equilibria
dd6b92c6829d489087ee6af1276db3b0;HTMoL: full-stack solution for remote access, visualization, and analysis of Molecular Dynamics trajectory data
dd6ffb6aaa5646e8a3c7f1b4f5d545ed;Changing users' security behaviour towards security questions: A game based learning approach
dd7349078a9643ff95350f8c84e9af6c;Investigating how well contextual features are captured by bi-directional recurrent neural network models
dd7a8b47061a4533bbe5b53867d50e51;Immigration-induced phase transition in a regulated multispecies birth-death process
dd82b212aa8c41b1aa08e81a5a519fac;Occlusion-Aware Risk Assessment for Autonomous Driving in Urban Environments
dd8623a625b44c07af6dc3d9d93ad56b;Nearest-Neighbor Sample Compression: Efficiency, Consistency, Infinite Dimensions
dd9ef87aeb484d48b23b58ef359fa378;Faster Bounding Box Annotation for Object Detection in Indoor Scenes
dd9f6a7f35494583beecbe2d937f5b55;Size Agnostic Change Point Detection Framework for Evolving Networks
ddc38772d0e04d4abeae28c32a859994;Deep Reinforcement Learning for Inquiry Dialog Policies with Logical Formula Embeddings
ddc84e76b97a4c66b57cca1408a24a74;Discretisation of regularity structures
ddc88f1f4423472eaeb650477fbb0e8d;Sim2Real View Invariant Visual Servoing by Recurrent Control
ddd2a08ff8154b83b48e955f704301df;Bayesian surrogate learning in dynamic simulator-based regression problems
ddef71a886c1489ab4f9d173207ef6e0;On the Impact of Transposition Errors in Diffusion-Based Channels
de1e43cff4e042e69a867e06e9cfee8b;Minimax Rates and Efficient Algorithms for Noisy Sorting
de2077be30ba489ba0003ccbaec181c5;Quantifiers on languages and codensity monads
de23c31115a049ba899a34b51393176d;Accelerations for Graph Isomorphism
de6e4989db1f405bb41ffb389bba161f;Mathematical Programming formulations for the efficient solution of the $k$-sum approval voting problem
de798f57502b4d72b882db8d3dc23087;Identifiability of phylogenetic parameters from k-mer data under the coalescent
de7effa848b6435e831910d226d3200b;A Constrained Shortest Path Scheme for Virtual Network Service Management
de8790e3dfbb4e049ef16bd9549fd618;Derivative Principal Component Analysis for Representing the Time Dynamics of Longitudinal and Functional Data
de9dc7a2e7d447fba269fb69a317452d;Quasi-random Agents for Image Transition and Animation
deab5dffd202429fa8dbdbb4b184ea09;
deaf8e23dd5b4cdea2d407b59989ee41;Junctions of refined Wilson lines and one-parameter deformation of quantum groups
deb011badb314c60bc048a0bce9df18f;Learning Compact Recurrent Neural Networks with Block-Term Tensor Decomposition
dee2d3c2bec24f9a839d852de659fa1f;Deconstructing Type III
deece65ceea04a99844c333e06896798;Spinor analysis
defc8b44a3534819a656d44aa72bc424;Bayesian significance test for discriminating between survival distributions
defe854fdc3b43109073b01372a3bcc4;Topological Perspectives on Statistical Quantities I
defeda0bb38e44ef81788ad7e24cc24e;Predicting Out-of-View Feature Points for Model-Based Camera Pose Estimation
df034f5897fd4c599db921a96c0bd33d;
df18d281d8e6484fa5e9e150fd42e815;A Grouping Genetic Algorithm for Joint Stratification and Sample Allocation Designs
df24da0cc7fe4616a7c87caf32b6aa1d;Tube Convolutional Neural Network (T-CNN) for Action Detection in Videos
df24e6fc1bfa4f37bf2392aeed3c1756;A Unifying Framework for Convergence Analysis of Approximate Newton Methods
df3c4a3f622d40b1b90af877a3bb56ac;Off-diagonal asymptotic properties of Bergman kernels associated to analytic Kähler potentials
df528665a22642af938e1ef5aeada86f;A Computationally Efficient and Practically Feasible Two Microphones Blind Speech Separation Method
df560ef5f188408d9a0b42ba5a588b85;Towards Metamerism via Foveated Style Transfer
df57e6b2a3454cf6996d3b315af78ba0;Strongly correlated double Dirac fermions
df815f7374a246bbb6415e2c45df5c7a;
df8cf71384e04570972202d53b1c2369;Deep Affordance-grounded Sensorimotor Object Recognition
dfaf9f006896493f996735b5a3c375e4;A Simple and Efficient MapReduce Algorithm for Data Cube Materialization
dfc23e95e2734e67a4c0f65257bd1c7d;Dimension theory and components of algebraic stacks
dfca902c44e244119ba39d2b6089bc3e;Perpetual points: New tool for localization of co-existing attractors in dynamical systems
dfe2dbd3eb654c528f3406852a865ca3;A Study of Energy Trading in a Low-Voltage Network: Centralised and Distributed Approaches
e000fbd7d2b848aba7c750dc950f044e;Nonlinear Modulational Instability of Dispersive PDE Models
e0131f184c2642028dcdac9c3d414e1d;
e0351dcad0ae42e0a35cfcc2c382d644;Nontrivial Turmites are Turing-universal
e036396e8d8f4d13a2aec129fc713ff5;Emergent $\mathrm{SU}(4)$ Symmetry in $α$-ZrCl$_3$ and Crystalline Spin-Orbital Liquids
e03ad54ae04247b6b7c4acdc5554698b;Optimal hedging under fast-varying stochastic volatility
e0441994fc78492b89c5075b4d0be058;TIDBD: Adapting Temporal-difference Step-sizes Through Stochastic Meta-descent
e048f31305be4304bf51e6de5bbfb2f2;Analysis-of-marginal-Tail-Means (ATM): a robust method for discrete black-box optimization
e04a702731a244efaed6f02e9043fb95;Quantum Field Theory and Coalgebraic Logic in Theoretical Computer Science
e051063b6b044c5c8c0ea96d4f2db0f8;The Godunov Method for a 2-Phase Model
e055adaca77f4d1396ca5924557eef7c;Deep Residual Networks and Weight Initialization
e055cb1eb5204130b7b9ce88d91cc8ba;Mathematics of Isogeny Based Cryptography
e08c633999484c14a2e5d82a45cea362;On a combinatorial curvature for surfaces with inversive distance circle packing metrics
